NSLev1it,Lev1time,Lev2it,Lev2time,Lev3it,Lev3time
1,8,4.740636586875041,8,9.571828626000013,8,14.242674175624927
2,8,11.448655009874983,8,22.641150481750174,8,33.942466649750145
3,8,21.903178247125084,8,48.534638230000155,8,74.323769056375
4,8,43.48826412662504,8,88.02493392587508,8,124.87679128050013
5,8,63.257551363000175,8,124.79110812687509,8,180.08989263825015
