NSLev1it,Lev1time,Lev2it,Lev2time,Lev3it,Lev3time
1,8,0.8093495000000246,8,1.620471000000066,8,2.4438331250001113
2,8,1.1544883749999428,8,2.347962999999936,8,3.4844521249999616
3,8,1.5614872500000558,8,3.161802000000023,8,4.722277500000104
4,8,2.1378102499999443,8,4.2466351249998695,8,6.40444074999985
5,8,3.180929625000033,8,6.062175750000023,8,9.134709250000043
