NSLev1it,Lev1time,Lev2it,Lev2time,Lev3it,Lev3time
1,9,5.378213808999988,9,10.539970615625066,9,15.665141696125147
2,9,12.575427444750005,9,25.031050169625075,9,37.769036860625135
3,9,24.386390664624855,9,48.65946629324992,9,72.48427632674975
4,9,52.81078176325002,9,92.37954634199991,9,138.66903209750012
5,9,71.0806592846252,9,140.32901119650023,9,210.7990525801249
